,id,premium,name,department,has_test,response_letter_required,salary,salary_range,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,relations,contacts,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,internship,adv_response_url,is_adv_vacancy,adv_context,area.id,area.name,area.url,type.id,type.name,address.city,address.street,address.building,address.lat,address.lng,address.description,address.raw,address.metro.station_name,address.metro.line_name,address.metro.station_id,address.metro.line_id,address.metro.lat,address.metro.lng,address.metro_stations,address.id,employer.id,employer.name,employer.url,employer.alternate_url,employer.logo_urls.original,employer.logo_urls.90,employer.logo_urls.240,employer.vacancies_url,employer.accredited_it_employer,employer.trusted,snippet.requirement,snippet.responsibility,schedule.id,schedule.name,experience.id,experience.name,employment.id,employment.name,employment_form.id,employment_form.name,salary.from,salary.to,salary.currency,salary.gross,salary_range.from,salary_range.to,salary_range.currency,salary_range.gross,salary_range.mode.id,salary_range.mode.name,salary_range.frequency,address.metro,salary_range.frequency.id,salary_range.frequency.name,address,branding.type,branding.tariff,department.id,department.name,employer.logo_urls,insider_interview.id,insider_interview.url,query,brand_snippet.logo,brand_snippet.logo_xs,brand_snippet.logo_scalable.default.width,brand_snippet.logo_scalable.default.height,brand_snippet.logo_scalable.default.url,brand_snippet.logo_scalable.xs.width,brand_snippet.logo_scalable.xs.height,brand_snippet.logo_scalable.xs.url,brand_snippet.picture,brand_snippet.picture_xs,brand_snippet.picture_scalable.default,brand_snippet.picture_scalable.xs,brand_snippet.background.color,brand_snippet.background.gradient,brand_snippet.picture_scalable.default.width,brand_snippet.picture_scalable.default.height,brand_snippet.picture_scalable.default.url,brand_snippet.picture_scalable.xs.width,brand_snippet.picture_scalable.xs.height,brand_snippet.picture_scalable.xs.url,brand_snippet.background.gradient.angle,brand_snippet.background.gradient.color_list
107,123118345,False,Химик,,False,False,,,,,2025-07-22T17:09:35+0300,2025-07-22T17:09:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=123118345,,False,,https://api.hh.ru/vacancies/123118345?host=hh.ru,https://hh.ru/vacancy/123118345,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '79', 'name': 'Научный специалист, исследователь'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Красногорск,,,55.820369,37.319484,,Красногорск,Красногорская,МЦД-2,132.714,132,55.814571,37.303337,"[{'station_name': 'Красногорская', 'line_name': 'МЦД-2', 'station_id': '132.714', 'line_id': '132', 'lat': 55.814571, 'lng': 37.303337}, {'station_name': 'Павшино', 'line_name': 'МЦД-2', 'station_id': '132.715', 'line_id': '132', 'lat': 55.815231, 'lng': 37.341461}, {'station_name': 'Пенягино', 'line_name': 'МЦД-2', 'station_id': '132.716', 'line_id': '132', 'lat': 55.822539, 'lng': 37.361049}]",16962063,9021341,Фармментал Групп,https://api.hh.ru/employers/9021341,https://hh.ru/employer/9021341,https://img.hhcdn.ru/employer-logo-original/1030376.png,https://img.hhcdn.ru/employer-logo/5742264.png,https://img.hhcdn.ru/employer-logo/5742265.png,https://api.hh.ru/vacancies?employer_id=9021341,False,True,"Высшее профессиональное (фармацевтическое, химическое, биологическое, медицинское) образование. Опыт работы в аналогичной должности от 2-х лет. Уверенный пользователь ПК. ","...и методикам (<highlighttext>физико</highlighttext>-химические, ВЭЖХ, ГХ). Изучение стабильности <highlighttext>физико</highlighttext>-химическими методами анализа, ВЭЖХ, ГХ. Входной контроль поступающей продукции <highlighttext>физико</highlighttext>-химическими...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,110000.0,110000.0,RUR,True,110000.0,110000.0,RUR,True,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
108,122481379,False,Аналитик junior алго-трейдинг,,False,False,,,,,2025-07-25T14:18:48+0300,2025-07-25T14:18:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122481379,,True,,https://api.hh.ru/vacancies/122481379?host=hh.ru,https://hh.ru/vacancy/122481379,[],,[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,5983826,Матчинг Гэлэкси,https://api.hh.ru/employers/5983826,https://hh.ru/employer/5983826,,,,https://api.hh.ru/vacancies?employer_id=5983826,False,True,Нам бы хотелось видеть в кандидате: Высшее/неполное высшее образование (математика/<highlighttext>физика</highlighttext>/информатика). Опыт работы с базами данных (особенно PostgreSQL...,"В партнерстве с брокерами помогаем алгоритмическим трейдерам (арбитражная торговля, High Frequency Trading), которые торгуют на биржах, рассчитываем для них риск...",remote,Удаленная работа,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,55000.0,,RUR,False,55000.0,,RUR,False,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
109,123120586,False,Главный технолог,,False,False,,,,,2025-07-22T18:06:39+0300,2025-07-22T18:06:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=123120586,,True,,https://api.hh.ru/vacancies/123120586?host=hh.ru,https://hh.ru/vacancy/123120586,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Рошаль,улица Косякова,13,55.6637,39.868229,,"Рошаль, улица Косякова, 13",,,,,,,[],743233,2566907,Химическая Компания Лик,https://api.hh.ru/employers/2566907,https://hh.ru/employer/2566907,https://img.hhcdn.ru/employer-logo-original/797520.jpeg,https://img.hhcdn.ru/employer-logo/3630967.jpeg,https://img.hhcdn.ru/employer-logo/3630968.jpeg,https://api.hh.ru/vacancies?employer_id=2566907,False,True,"...веществ (участок регенерации растворителей), основ физиче-ской и аналитической химии, <highlighttext>физико</highlighttext>-химического анализа. Опыт патентного поиска, умение проведения научного эксперимента...","Разработка технологических и <highlighttext>физико</highlighttext>-механических процессов произ-водства химических продуктов. Непосредственная работа по освоению новых технологических процес-сов, получению новых...",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,170000.0,,RUR,False,170000.0,,RUR,False,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
110,121749834,False,Квант,,False,False,,,,,2025-07-14T13:24:39+0300,2025-07-14T13:24:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=121749834,True,False,,https://api.hh.ru/vacancies/121749834?host=hh.ru,https://hh.ru/vacancy/121749834,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",True,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,проспект Мира,69,55.78731,37.634326,,"Москва, проспект Мира, 69",,,,,,,[],455209,1833,Компания БКС,https://api.hh.ru/employers/1833,https://hh.ru/employer/1833,https://img.hhcdn.ru/employer-logo-original/1378069.png,https://img.hhcdn.ru/employer-logo/7132071.png,https://img.hhcdn.ru/employer-logo/7132072.png,https://api.hh.ru/vacancies?employer_id=1833,False,True,"Высшее образование в области финансов, математики, статистики, <highlighttext>физики</highlighttext>, компьютерных наук или связанной с ними дисциплины., а так же постградуатурное образование...","Разрабатывать количественные модели для прогнозирования рыночных трендов или для управления рисками. Работать с торговыми платформами и информационными системами, такими как...",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,MAKEUP,,1833-1833-bizproc,БКС Бизнес и процессы,,32937,https://hh.ru/interview/32937?employerId=1833,Физик,,,,,,,,,,,,,,,,,,,,,,
111,122949870,False,"Преподаватель по математике и физике для мальчика 5,5 лет",,False,False,,,,,2025-07-17T15:20:19+0300,2025-07-17T15:20:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122949870,,False,,https://api.hh.ru/vacancies/122949870?host=hh.ru,https://hh.ru/vacancy/122949870,[],,[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_4', 'name': '4\xa0часа'}]","[{'id': 'OTHER', 'name': 'Другое'}]",False,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,2238910,English Nanny,https://api.hh.ru/employers/2238910,https://hh.ru/employer/2238910,,,,https://api.hh.ru/vacancies?employer_id=2238910,False,True,Релевантный опыт работы с детьми. Проверенные рекомендации. Педагогическое образование.,Обучение точным наукам: <highlighttext>физика</highlighttext> и математика. Развитие кругозора ребенка. Интересная и адаптированная подача материала.,fullDay,Полный день,between3And6,От 3 до 6 лет,part,Частичная занятость,PART,Частичная,5000.0,,RUR,False,5000.0,,RUR,False,HOUR,За час,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
112,122545046,False,Инженер-лаборант / Техник-лаборант грунтовой лаборатории,,False,False,,,,,2025-07-08T18:49:15+0300,2025-07-08T18:49:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122545046,,False,,https://api.hh.ru/vacancies/122545046?host=hh.ru,https://hh.ru/vacancy/122545046,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Хлебозаводский проезд,7с9,55.669925,37.63252,,"Москва, Хлебозаводский проезд, 7с9",Каширская,Замоскворецкая,2.45,2,55.655745,37.649683,"[{'station_name': 'Каширская', 'line_name': 'Замоскворецкая', 'station_id': '2.45', 'line_id': '2', 'lat': 55.655745, 'lng': 37.649683}, {'station_name': 'Нагатинская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.85', 'line_id': '9', 'lat': 55.682099, 'lng': 37.620917}, {'station_name': 'Нагорная', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.86', 'line_id': '9', 'lat': 55.672962, 'lng': 37.610397}, {'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}]",18639993,3970044,Центр геокриологии МГУ,https://api.hh.ru/employers/3970044,https://hh.ru/employer/3970044,https://img.hhcdn.ru/employer-logo-original/707753.jpg,https://img.hhcdn.ru/employer-logo/3272128.jpeg,https://img.hhcdn.ru/employer-logo/3272129.jpeg,https://api.hh.ru/vacancies?employer_id=3970044,False,True,"Профессиональные навыки и умения: - знание методов лабораторных исследований <highlighttext>физико</highlighttext>-механических свойств грунтов, а также нормативной документации и методических материалов, используемых...","участие в лабораторных испытаниях, измерениях, в сборе и обработке материалов в процессе исследований в соответствии с утвержденной программой работы. - ",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,110000.0,,RUR,False,110000.0,,RUR,False,MONTH,За месяц,,,MONTHLY,Раз в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
113,122369279,False,Middle Gameplay Developer Unreal Engine / Геймплей-разработчик,,False,False,,,,,2025-07-03T19:03:51+0300,2025-07-03T19:03:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122369279,,False,,https://api.hh.ru/vacancies/122369279?host=hh.ru,https://hh.ru/vacancy/122369279,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,11049287,Фоксхаунд,https://api.hh.ru/employers/11049287,https://hh.ru/employer/11049287,,,,https://api.hh.ru/vacancies?employer_id=11049287,False,True,Опыт работы в распределённых командах. Опыт работы с AI системами. Опыт работы с системами <highlighttext>физики</highlighttext>. Опыт работы на других игровых...,Разработка игровой логики. Создание геймплейных механик. Участие в декомпозиции и оценке задач. Написание и поддержка технической документации. Взаимодействие с геймдизайнерами...,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
114,123227303,False,Программист-моделист в области Радиолокация/ЦОС/Системы связи,,False,False,,,,,2025-07-25T09:49:15+0300,2025-07-25T09:49:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=123227303,,False,,https://api.hh.ru/vacancies/123227303?host=hh.ru,https://hh.ru/vacancy/123227303,[],,[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '144', 'name': 'Инженер-энергетик, инженер-электрик'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,,,,,,,,,,,,,,,,4576177,Ритм,https://api.hh.ru/employers/4576177,https://hh.ru/employer/4576177,https://img.hhcdn.ru/employer-logo-original/895920.png,https://img.hhcdn.ru/employer-logo/4024367.png,https://img.hhcdn.ru/employer-logo/4024368.png,https://api.hh.ru/vacancies?employer_id=4576177,False,True,"Вы хорошо понимаете связь математики и <highlighttext>физики</highlighttext> в их инженерном применении, уверенно строите алгоритмы, умеете оценивать их вычислительную сложность. ","Обеспечиваются все пожелания, связанные с обустройством эффективного рабочего процесса исследований и разработки.",remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
115,122582752,False,Инженер-химик 2 категории,,False,False,,,,,2025-07-09T16:00:05+0300,2025-07-09T16:00:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122582752,,True,,https://api.hh.ru/vacancies/122582752?host=hh.ru,https://hh.ru/vacancy/122582752,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_7', 'name': '7 часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '49', 'name': 'Технолог'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Живописная улица,46,55.799527,37.450962,,"Москва, Живописная улица, 46",Щукинская,Таганско-Краснопресненская,7.160,7,55.8094,37.463241,"[{'station_name': 'Щукинская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.160', 'line_id': '7', 'lat': 55.8094, 'lng': 37.463241}]",42511,122110,ФГБУ ФЦ ПРОЯМ ФМБА РОССИИ,https://api.hh.ru/employers/122110,https://hh.ru/employer/122110,https://img.hhcdn.ru/employer-logo-original/205501.png,https://img.hhcdn.ru/employer-logo/557168.png,https://img.hhcdn.ru/employer-logo/557169.png,https://api.hh.ru/vacancies?employer_id=122110,False,True,"Высшее образование (химическое, <highlighttext>физико</highlighttext>-химическое). Нацеленность на получение нового опыта и профессионального развития. Знание и владение <highlighttext>физико</highlighttext>-химическими методами анализа...","Выпускающий контроль радиофармацевтической продукции. Входной контроль сырья, материалов и реактивов поступающих в производство. Разработка рабочей документации. Содержание аналитического оборудования и...",fullDay,Полный день,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
116,123143442,False,Data Scientist (Middle) / Специалист по машинному обучению и оптимизации,,False,False,,,,,2025-07-23T12:16:07+0300,2025-07-23T12:16:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=123143442,True,True,,https://api.hh.ru/vacancies/123143442?host=hh.ru,https://hh.ru/vacancy/123143442,[],,[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Беговая улица,3с1,55.776006,37.5531,,"Москва, Беговая улица, 3с1",Беговая,Таганско-Краснопресненская,7.18,7,55.773505,37.545518,"[{'station_name': 'Беговая', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.18', 'line_id': '7', 'lat': 55.773505, 'lng': 37.545518}]",266346,197135,ИК СИБИНТЕК,https://api.hh.ru/employers/197135,https://hh.ru/employer/197135,https://img.hhcdn.ru/employer-logo-original/1403777.png,https://img.hhcdn.ru/employer-logo/7234776.png,https://img.hhcdn.ru/employer-logo/7234777.png,https://api.hh.ru/vacancies?employer_id=197135,True,True,"Высшее образование (бакалавр/специалист/магистр) в области точных наук или инженерии (специальности: <highlighttext>физика</highlighttext>, математика, прикладная математика, информатика, инженерные дисциплины, экономика...","Разработка, обучение, валидация и внедрение в production моделей классического машинного обучения (классификация, регрессия, кластеризация) и оптимизации для решения бизнес-задач. ",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,MAKEUP,,197135-197135-siso,"""Сибинтек-Софт""",,,,Физик,,,,,,,,,,,,,,,,,,,,,,
117,122792744,False,Технический специалист направления акустика,,False,False,,,,,2025-07-23T09:19:17+0300,2025-07-23T09:19:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122792744,,True,,https://api.hh.ru/vacancies/122792744?host=hh.ru,https://hh.ru/vacancy/122792744,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '48', 'name': 'Инженер-конструктор, инженер-проектировщик'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Хорошёвское шоссе,43,55.776816,37.508193,,"Москва, Хорошёвское шоссе, 43",,,,,,,[],12092471,1652359,ТехноСонус,https://api.hh.ru/employers/1652359,https://hh.ru/employer/1652359,https://img.hhcdn.ru/employer-logo-original/312273.png,https://img.hhcdn.ru/employer-logo/1691458.png,https://img.hhcdn.ru/employer-logo/1691459.png,https://api.hh.ru/vacancies?employer_id=1652359,False,True,"Опыт работы от 1 года. Знание строительной отрасли. Приветствуются знания в области <highlighttext>физики</highlighttext> образования и распространения звука, вибраций, акустики, электроакустики. ",Проведение акустических и электроакустических расчётов помещений различного назначения. Подготовка разделов проектной и рабочей документации. Техническая поддержка партнеров и ключевых клиентов. ,fullDay,Полный день,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,80000.0,,RUR,False,80000.0,,RUR,False,MONTH,За месяц,,,TWICE_PER_MONTH,Два раза в месяц,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
118,123159446,False,Аналитик данных (Data Analyst),,False,False,,,,,2025-07-23T16:37:26+0300,2025-07-23T16:37:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=123159446,,False,,https://api.hh.ru/vacancies/123159446?host=hh.ru,https://hh.ru/vacancy/123159446,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Покровский бульвар,11,55.754096,37.649247,,"Москва, Покровский бульвар, 11",Курская,Арбатско-Покровская,3.70,3,55.758564,37.659039,"[{'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, {'station_name': 'Курская', 'line_name': 'МЦД-2', 'station_id': '132.726', 'line_id': '132', 'lat': 55.757622, 'lng': 37.660767}, {'station_name': 'Чкаловская', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.72', 'line_id': '10', 'lat': 55.755951, 'lng': 37.659293}]",7292139,80981,Национальный исследовательский университет Высшая школа экономики,https://api.hh.ru/employers/80981,https://hh.ru/employer/80981,https://img.hhcdn.ru/employer-logo-original/1131044.png,https://img.hhcdn.ru/employer-logo/6144765.png,https://img.hhcdn.ru/employer-logo/6144766.png,https://api.hh.ru/vacancies?employer_id=80981,False,True,Навыки работы с большими массивами данных и выявления отклонений или тенденций. Продвинутый уровень владения MS Excel: умение работать с формулами...,"Подготовка данных для анализа: сбор, загрузка, обработка, агрегирование, систематизация. Работа с большими объемами данных. Анализ и интерпретация данных, выработка решений...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,100000.0,RUR,True,,100000.0,RUR,True,MONTH,За месяц,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
119,122472527,False,Руководитель проекта (медицина),,False,False,,,,,2025-07-07T13:21:47+0300,2025-07-07T13:21:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122472527,,False,,https://api.hh.ru/vacancies/122472527?host=hh.ru,https://hh.ru/vacancy/122472527,[],,[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '107', 'name': 'Руководитель проектов'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,улица Щепкина,51/4с1,55.784121,37.628163,,"Москва, улица Щепкина, 51/4с1",Проспект Мира,Кольцевая,5.119,5,55.779584,37.633646,"[{'station_name': 'Проспект Мира', 'line_name': 'Кольцевая', 'station_id': '5.119', 'line_id': '5', 'lat': 55.779584, 'lng': 37.633646}, {'station_name': 'Проспект Мира', 'line_name': 'Калужско-Рижская', 'station_id': '6.120', 'line_id': '6', 'lat': 55.781827, 'lng': 37.633199}]",16167018,11261343,ILTRINA,https://api.hh.ru/employers/11261343,https://hh.ru/employer/11261343,https://img.hhcdn.ru/employer-logo-original/1303721.png,https://img.hhcdn.ru/employer-logo/6835146.png,https://img.hhcdn.ru/employer-logo/6835147.png,https://api.hh.ru/vacancies?employer_id=11261343,False,True,"Высшее образование в сфере химии, <highlighttext>физики</highlighttext>, технологии. Опыт работы согласно описанию вакансии от 3 лет. Знание английского языка C1...","Управлением проекта с акцентом на экологическую инженерию: технология преобразования парниковых газов, основанная на инновационном плазмохимическом процессе. Подтверждением результатов начальных исследований...",fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,270000.0,300000.0,RUR,True,270000.0,300000.0,RUR,True,MONTH,За месяц,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
120,122947630,False,Инженер КИПиА,,False,False,,,,,2025-07-23T14:43:27+0300,2025-07-23T14:43:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=122947630,,True,,https://api.hh.ru/vacancies/122947630?host=hh.ru,https://hh.ru/vacancy/122947630,[],,[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '48', 'name': 'Инженер-конструктор, инженер-проектировщик'}]",False,False,,False,,1,Москва,https://api.hh.ru/areas/1,open,Открытая,Москва,Электролитный проезд,3с1,55.674544,37.615623,,"Москва, Электролитный проезд, 3с1",Нагорная,Серпуховско-Тимирязевская,9.86,9,55.672962,37.610397,"[{'station_name': 'Нагорная', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.86', 'line_id': '9', 'lat': 55.672962, 'lng': 37.610397}]",408063,50697,РАСПАК,https://api.hh.ru/employers/50697,https://hh.ru/employer/50697,,,,https://api.hh.ru/vacancies?employer_id=50697,False,True,"Знание и применение электрических пневматических и гидравлических схем. Знание основ <highlighttext>физики</highlighttext>, механики, телемеханики, теплотехники, электротехники; радиотехники и электроники в объеме...","Обеспечивать эксплуатацию, техническое обслуживание и ремонт оборудования КИПиА в соответствии с правилами, инструкциями и приказами. Осуществлять контроль за техническим состоянием...",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,,,,,,,,,,,,,,,,,,,,,,,Физик,,,,,,,,,,,,,,,,,,,,,,
